respondent_id,aura_interest_label,art_experience_level,art_forms_interest,art_watercolour,art_acrylic,art_mandala,art_fluid_pour,art_sketching,art_digital_art,art_indian_classical,art_resin,art_pottery,art_calligraphy,exp_art_workshop,exp_gaming_zone,exp_escape_room,exp_cooking_class,exp_pottery_studio,exp_music_dance,exp_yoga_wellness,exp_vr_experience,prod_session_kit,prod_mandala_kit,prod_heritage_kit,prod_fluid_kit,prod_watercolour_set,prod_sketchbook,prod_resin_kit,prod_monthly_box,prod_gift_bundle,prod_app_sub,wknd_mall_shopping,wknd_gaming,wknd_fitness,wknd_movies_ott,wknd_art_craft,wknd_music,wknd_dining_out,wknd_travel,wknd_reading,wknd_socialising
AURA_1651,Not_Interested,Casual_Hobbyist,Digital_Art|Fluid_Pour|Indian_Classical|Resin|Sketching,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
AURA_1652,Interested,Regular_Hobbyist,Acrylic|Calligraphy|Watercolour,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1
AURA_1653,Interested,Complete_Beginner,Acrylic|Fluid_Pour,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
AURA_1654,Interested,Regular_Hobbyist,Pottery,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0
AURA_1655,Not_Interested,Curious_Beginner,Acrylic|Digital_Art|Fluid_Pour|Mandala,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1
AURA_1656,Not_Interested,Casual_Hobbyist,Acrylic|Fluid_Pour|Mandala|Resin,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1
AURA_1657,Interested,Advanced,Mandala|Pottery|Resin|Watercolour,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
AURA_1658,Interested,Advanced,Fluid_Pour|Mandala|Pottery|Resin,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
AURA_1659,Maybe,Curious_Beginner,Fluid_Pour|Indian_Classical|Mandala|Resin|Watercolour,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1
AURA_1660,Interested,Complete_Beginner,Acrylic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1
AURA_1661,Interested,Advanced,Indian_Classical|Mandala|Pottery|Sketching|Watercolour,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
AURA_1662,Interested,Regular_Hobbyist,Acrylic|Calligraphy|Digital_Art|Indian_Classical|Sketching,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0
AURA_1663,Interested,Casual_Hobbyist,Acrylic|Digital_Art|Fluid_Pour|Resin|Watercolour,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0
AURA_1664,Not_Interested,Complete_Beginner,Fluid_Pour|Sketching,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
AURA_1665,Interested,Casual_Hobbyist,Acrylic|Indian_Classical|Mandala|Pottery|Sketching,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
AURA_1666,Not_Interested,Complete_Beginner,Acrylic|Calligraphy|Mandala|Pottery|Watercolour,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1
AURA_1667,Interested,Advanced,Calligraphy|Digital_Art|Mandala,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
AURA_1668,Interested,Regular_Hobbyist,Indian_Classical|Mandala|Pottery|Resin|Sketching,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
AURA_1669,Interested,Casual_Hobbyist,Fluid_Pour|Indian_Classical|Mandala,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
AURA_1670,Interested,Curious_Beginner,Digital_Art|Indian_Classical|Pottery|Watercolour,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
AURA_1671,Interested,Curious_Beginner,Digital_Art|Mandala|Watercolour,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
AURA_1672,Interested,Casual_Hobbyist,Indian_Classical,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1
AURA_1673,Interested,Casual_Hobbyist,Acrylic|Fluid_Pour|Mandala|Sketching,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1
AURA_1674,Interested,Regular_Hobbyist,Acrylic|Calligraphy|Mandala|Pottery|Sketching,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
AURA_1675,Not_Interested,Casual_Hobbyist,Digital_Art|Fluid_Pour|Mandala|Resin,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
AURA_1676,Interested,Complete_Beginner,Acrylic|Mandala|Watercolour,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
AURA_1677,Interested,Casual_Hobbyist,Fluid_Pour|Watercolour,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
AURA_1678,Interested,Casual_Hobbyist,Acrylic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0
AURA_1679,Not_Interested,Curious_Beginner,Indian_Classical|Mandala|Sketching,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
AURA_1680,Interested,Curious_Beginner,Indian_Classical|Resin|Watercolour,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
AURA_1681,Not_Interested,Complete_Beginner,Acrylic,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
AURA_1682,Interested,Casual_Hobbyist,Indian_Classical,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1
AURA_1683,Interested,Curious_Beginner,Fluid_Pour|Indian_Classical|Resin,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1
AURA_1684,Interested,Advanced,Digital_Art,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0
AURA_1685,Interested,Casual_Hobbyist,Digital_Art|Indian_Classical|Sketching|Watercolour,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1
AURA_1686,Interested,Casual_Hobbyist,Fluid_Pour|Indian_Classical,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
AURA_1687,Interested,Regular_Hobbyist,Digital_Art|Indian_Classical|Mandala|Pottery,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
AURA_1688,Interested,Casual_Hobbyist,Acrylic|Mandala|Pottery,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1
AURA_1689,Interested,Curious_Beginner,Acrylic|Digital_Art|Indian_Classical|Mandala|Watercolour,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
AURA_1690,Interested,Complete_Beginner,Digital_Art|Sketching,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1
AURA_1691,Interested,Regular_Hobbyist,Pottery,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
AURA_1692,Interested,Casual_Hobbyist,Acrylic|Fluid_Pour|Mandala,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
AURA_1693,Interested,Regular_Hobbyist,Calligraphy|Digital_Art|Pottery|Resin|Watercolour,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
AURA_1694,Interested,Curious_Beginner,Mandala,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
AURA_1695,Interested,Casual_Hobbyist,Calligraphy|Digital_Art|Watercolour,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1
AURA_1696,Not_Interested,Casual_Hobbyist,Fluid_Pour|Indian_Classical|Mandala|Sketching|Watercolour,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0
AURA_1697,Maybe,Complete_Beginner,Digital_Art|Indian_Classical,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
AURA_1698,Interested,Curious_Beginner,Indian_Classical|Sketching,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
AURA_1699,Interested,Casual_Hobbyist,Acrylic,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
AURA_1700,Interested,Regular_Hobbyist,Indian_Classical|Pottery,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
AURA_1701,Interested,Casual_Hobbyist,Fluid_Pour|Pottery,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
AURA_1702,Interested,Regular_Hobbyist,Acrylic|Mandala,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
AURA_1703,Interested,Complete_Beginner,Digital_Art|Fluid_Pour|Indian_Classical|Resin,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
AURA_1704,Not_Interested,Complete_Beginner,Acrylic|Digital_Art|Fluid_Pour|Watercolour,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
AURA_1705,Not_Interested,Casual_Hobbyist,Digital_Art|Mandala|Pottery,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0
AURA_1706,Interested,Curious_Beginner,Acrylic|Digital_Art|Fluid_Pour|Indian_Classical|Sketching,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1
AURA_1707,Interested,Curious_Beginner,Indian_Classical|Mandala,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
AURA_1708,Not_Interested,Casual_Hobbyist,Digital_Art|Indian_Classical|Resin|Watercolour,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
AURA_1709,Interested,Advanced,Acrylic|Calligraphy|Fluid_Pour|Indian_Classical|Resin,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
AURA_1710,Not_Interested,Curious_Beginner,Acrylic|Pottery|Sketching|Watercolour,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
AURA_1711,Maybe,Complete_Beginner,Resin,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AURA_1712,Interested,Regular_Hobbyist,Mandala|Sketching,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
AURA_1713,Not_Interested,Complete_Beginner,Fluid_Pour|Indian_Classical|Sketching,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0
AURA_1714,Interested,Curious_Beginner,Digital_Art|Fluid_Pour|Indian_Classical|Resin|Watercolour,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
AURA_1715,Interested,Regular_Hobbyist,Digital_Art|Indian_Classical,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0
AURA_1716,Not_Interested,Complete_Beginner,Calligraphy|Mandala,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
AURA_1717,Interested,Curious_Beginner,Acrylic|Fluid_Pour|Resin|Sketching,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1
AURA_1718,Interested,Casual_Hobbyist,Digital_Art|Fluid_Pour|Mandala|Pottery,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1
AURA_1719,Maybe,Complete_Beginner,Mandala,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0
AURA_1720,Interested,Casual_Hobbyist,Indian_Classical|Mandala|Watercolour,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0
AURA_1721,Interested,Complete_Beginner,Acrylic|Fluid_Pour|Mandala,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0
AURA_1722,Interested,Regular_Hobbyist,Calligraphy|Sketching,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
AURA_1723,Not_Interested,Casual_Hobbyist,Indian_Classical|Resin,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
AURA_1724,Maybe,Advanced,Pottery,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AURA_1725,Interested,Regular_Hobbyist,Calligraphy|Fluid_Pour|Mandala|Sketching,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
AURA_1726,Interested,Regular_Hobbyist,Resin|Sketching,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
AURA_1727,Interested,Casual_Hobbyist,Acrylic|Calligraphy|Fluid_Pour|Mandala|Resin,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
AURA_1728,Interested,Curious_Beginner,Acrylic|Fluid_Pour|Watercolour,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0
AURA_1729,Maybe,Regular_Hobbyist,Calligraphy|Fluid_Pour|Mandala|Watercolour,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0
AURA_1730,Not_Interested,Curious_Beginner,Acrylic|Calligraphy|Sketching,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
AURA_1731,Interested,Regular_Hobbyist,Calligraphy|Indian_Classical|Mandala,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0
AURA_1732,Not_Interested,Complete_Beginner,Fluid_Pour|Mandala|Sketching,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
AURA_1733,Interested,Casual_Hobbyist,Calligraphy|Indian_Classical|Sketching|Watercolour,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AURA_1734,Interested,Curious_Beginner,Mandala|Watercolour,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
AURA_1735,Interested,Curious_Beginner,Acrylic|Fluid_Pour|Indian_Classical|Watercolour,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
AURA_1736,Interested,Casual_Hobbyist,Acrylic|Digital_Art|Mandala|Resin|Watercolour,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
AURA_1737,Interested,Advanced,Fluid_Pour,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
AURA_1738,Not_Interested,Complete_Beginner,Acrylic|Indian_Classical|Mandala|Resin|Watercolour,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1
AURA_1739,Interested,Advanced,Acrylic|Digital_Art|Resin|Sketching,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
AURA_1740,Maybe,Curious_Beginner,Indian_Classical|Mandala,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
AURA_1741,Interested,Regular_Hobbyist,Indian_Classical|Mandala|Sketching|Watercolour,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
AURA_1742,Interested,Casual_Hobbyist,Calligraphy|Fluid_Pour|Indian_Classical|Mandala|Pottery,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
AURA_1743,Interested,Casual_Hobbyist,Fluid_Pour,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
AURA_1744,Interested,Advanced,Fluid_Pour|Mandala,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1
AURA_1745,Interested,Regular_Hobbyist,Fluid_Pour|Mandala,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
AURA_1746,Not_Interested,Complete_Beginner,Acrylic|Digital_Art|Fluid_Pour|Resin,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
AURA_1747,Interested,Complete_Beginner,Watercolour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
AURA_1748,Interested,Curious_Beginner,Fluid_Pour|Indian_Classical|Mandala,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
AURA_1749,Maybe,Curious_Beginner,Indian_Classical|Pottery|Sketching|Watercolour,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
AURA_1750,Interested,Casual_Hobbyist,Acrylic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
AURA_1751,Interested,Casual_Hobbyist,Watercolour,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
AURA_1752,Interested,Curious_Beginner,Fluid_Pour|Indian_Classical|Mandala|Resin|Watercolour,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
AURA_1753,Interested,Casual_Hobbyist,Fluid_Pour|Indian_Classical,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
AURA_1754,Interested,Casual_Hobbyist,Pottery,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
AURA_1755,Not_Interested,Casual_Hobbyist,Indian_Classical|Mandala|Resin|Sketching,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
AURA_1756,Interested,Casual_Hobbyist,Digital_Art|Fluid_Pour,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0
AURA_1757,Interested,Curious_Beginner,Acrylic|Digital_Art|Fluid_Pour,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1
AURA_1758,Interested,Advanced,Mandala|Watercolour,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
AURA_1759,Interested,Advanced,Fluid_Pour,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
AURA_1760,Interested,Curious_Beginner,Calligraphy|Fluid_Pour,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
AURA_1761,Interested,Casual_Hobbyist,Digital_Art|Resin|Watercolour,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0
AURA_1762,Not_Interested,Curious_Beginner,Digital_Art,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1
AURA_1763,Maybe,Curious_Beginner,Fluid_Pour|Pottery,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1
AURA_1764,Interested,Regular_Hobbyist,Indian_Classical|Mandala|Pottery|Resin|Watercolour,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
AURA_1765,Not_Interested,Casual_Hobbyist,Resin,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0
AURA_1766,Interested,Regular_Hobbyist,Fluid_Pour|Indian_Classical|Mandala|Sketching|Watercolour,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1
AURA_1767,Interested,Advanced,Acrylic|Mandala|Pottery,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
